seed,alpha,w,fid,erank
2,0.2,-0.09999999999999998,3.3339951388756432,3.2760853942036627
2,0.2,0.0,3.4434414455242397,3.2760853942036627
2,0.2,0.10000000000000009,3.1952469490652273,3.2760853942036627
2,0.2,0.20000000000000007,3.8363098247093674,3.2760853942036627
2,0.2,0.30000000000000004,3.4236199898912583,3.2760853942036627
2,0.2,0.4,3.379373646312689,3.2760853942036627
2,0.2,0.5,3.908445185202898,3.2760853942036627
2,0.2,0.6000000000000001,4.531137998900757,3.2760853942036627
2,0.2,0.7000000000000002,5.083270646742298,3.2760853942036627
2,0.2,0.8,5.73803603018953,3.2760853942036627
2,0.2,0.9000000000000001,6.561716267737379,3.2760853942036627
2,0.2,1.0,7.791344899362711,3.2760853942036627
2,0.2,1.1,9.628411661781936,3.2760853942036627
2,0.2,1.2000000000000002,10.364457692109255,3.2760853942036627
2,0.2,1.3,12.221631973089995,3.2760853942036627
2,0.2,1.4000000000000001,13.047344081324654,3.2760853942036627
2,0.2,1.5,14.198360602948247,3.2760853942036627
2,0.3,-0.5,4.859334917984438,2.976631741166115
2,0.3,-0.4,4.30313334677812,2.976631741166115
2,0.3,-0.3,3.7820823816519598,2.976631741166115
2,0.3,-0.19999999999999996,3.386749095304155,2.976631741166115
2,0.3,-0.09999999999999998,3.3495093780932956,2.976631741166115
2,0.3,0.0,3.4434414455242397,2.976631741166115
2,0.3,0.10000000000000009,3.190615998295627,2.976631741166115
2,0.3,0.20000000000000007,3.837493410974047,2.976631741166115
2,0.3,0.30000000000000004,3.4576376082939024,2.976631741166115
2,0.3,0.4,3.446827072524035,2.976631741166115
2,0.3,0.5,4.033260963748782,2.976631741166115
